Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,Customer_Type,City,Branch,Product,Category,Quantity,Unit_Price,Discount_%,Discount_Amount,Total_Amount,Payment_Method,Order_Type,Rating,Delivery_Minutes
ORD-044319,05-04-2024 00:35,CUST2170,Harish,60,Male,New,Tambaram,Triplicane,Masala Tea,Beverage,1,90,0,0,94.5,UPI,Take Away,4,
ORD-017592,06/17/2024 23:20,CUST4255,Rahul,50,Female,New,Kanchipuram,Anna Nagar,Americano,Beverage,3,130,0,0,409.5,Cash,Take Away,5,
ORD-009921,06-10-2023 08:41,CUST17849,Sneha,60,Male,Walk-in,Chengalpattu,Nungambakkam,Brownie,Food,2,150,20,60,252,Wallet,Delivery,5,
ORD-006405,15-09-2023 21:34,CUST15827,Harish,50,Other,Walk-in,Tambaram,Porur,Masala Tea,Beverage,4,90,0,0,378,Cash,Dine In,4,
ORD-025159,03-02-2025 15:29,CUST21490,Divya,43,Other,New,Kanchipuram,Besant Nagar,Chicken Sandwich,Food,1,260,15,39,232.05,Cash,TAKE AWAY,3,45
ORD-043446,06-04-2023 15:14,CUST2988,Aishwarya,25,Female,New,CHENGALPATTU,Adyar,Cheese Sandwich,Food,4,220,10,88,831.6,UPI,take away,5,61
ORD-007804,14-04-2024 01:02,CUST20632,Rahul,31,Male,Regular,Tambaram,Triplicane,Latte,Beverage,1,170,0,₹ 0.00,178.5,Debit Card,Take Away,4,10
ORD-033981,25-10-2025 02:22,CUST23603,Meena,44,Male,Regular,Ambattur,Mylapore,Caramel Macchiato,Beverage,1,230,5,11.5,229.43,Cash,Dine In,5,21
ORD-038002,03-10-2023 03:46,CUST22950,Vignesh,30,  Other  ,New,Chennai,Mylapore,Iced Latte,Beverage,1,180,10,18,170.1,Wallet,Dine In,5,56
ORD-035354,07-10-2023 22:34,CUST23465,Meena,64,male,Regular,Tambaram,Triplicane,Cappuccino,Beverage,1,160,0,0,168,  Cash  ,Dine In,4,51
ORD-007434,09-10-2025 23:18,CUST24805,Keerthi,56,Male,Walk-in,chennai,Adyar,Brownie,Food,1,150,15,22.5,133.88,Cash,Dine In,4,
ORD-046340,26-03-2024 04:43,CUST9469,Rahul,48,Other,Member,Chengalpattu,Adyar,Hazelnut Coffee,Beverage,1,220,5,11,219.45,Cash,Take Away,5,
ORD-044281,30-11-2024 16:09,CUST20897,Rahul,29,Male,Regular,Tambaram,Anna Nagar,Iced Latte,Beverage,1,180,20,36,151.2,Wallet,Dine In,3,19
ORD-002117,01-08-2024 00:11,CUST21224,Monish,47,Male,Walk-in,Ambattur,mylapore,Chicken Sandwich,Food,1,260,20,52,218.4,UPI,DINE IN,5,
ORD-045530,12-12-2023 13:29,CUST2051,Meena,40,Other,Member,Tambaram,Velachery,Hazelnut Coffee,Beverage,2,220,15,66,392.7,Wallet,Take Away,0,
ORD-044635,06-12-2025 23:26,CUST12088,Harish,19,Other,New,Kanchipuram,Besant Nagar,Espresso,Beverage,1,110,5,5.5,109.73,Credit Card,Dine In,1,16
ORD-027821,19-10-2023 23:07,CUST13286,Karthik,26,Other,Walk-in,ambattur,T Nagar,Espresso,Beverage,4,110,5,22,438.9,Cash,Take Away,5,
ORD-047981,06-07-2024 01:59,CUST18410,Monish,55,Other,New,Kanchipuram,T Nagar,Espresso,Beverage,5,110,0,0,577.5,Cash,Delivery,2,
ORD-029242,03-06-2023 10:45,CUST9413,Vignesh,60,Male,Member,Kanchipuram,Adyar,Hazelnut Coffee,Beverage,1,220,0,0,231,Wallet,Take Away,4,
ORD-040602,09-11-2025 04:17,CUST8877,Keerthi,25,Male,New,ambattur,Adyar,Espresso,Beverage,2,110,20,44,184.8,Wallet,Delivery,,
ORD-002563,21-01-2025 12:40,CUST13799,Vignesh,20,Other,Regular,Chennai,Adyar,cold coffee ,Beverage,2,190,10,38,359.1,Wallet,Take Away,4,9
ORD-049913,08-03-2023 09:45,CUST3376,Divya,41,Other,Regular,Tambaram,Velachery,Caramel Macchiato,Beverage,1,230,20,46,193.2,Cash,Take Away,2,
ORD-015502,14-03-2025 11:36,CUST24445,Karthik,52,Female,Regular,Kanchipuram,Adyar,Masala Tea,Beverage,1,90,15,13.5,80.33,Credit Card,Dine In,4,
ORD-036822,04-07-2023 19:57,CUST18211,Priya,25,Male,Walk-in,Ambattur,Triplicane,Veg Wrap,Food,3,200,10,60,567,Cash,Take Away,5,49
ORD-043989,05-02-2025 13:13,CUST6087,Ananya,37,Female,New,Tambaram,OMR,Chocolate Muffin,Food,1,150,10,15,141.75,Wallet,Delivery,5,
ORD-022549,19-05-2023 20:48,CUST10807,Sneha,19,Other,New,Chengalpattu,OMR,Blueberry Muffin,Food,-1,140,15,63,374.85,UPI,Take Away,5,69
ORD-043431,01/13/2025 10:34,CUST8490,Nisha,31,Male,New,Tambaram,T Nagar,Cold Coffee,Beverage,5,190,0,0,997.5,UPI,Delivery,4,
ORD-046849,13-07-2025 17:33,CUST11226,Karthik,40,Female,Member,Ambattur,T NAGAR,Caramel Macchiato,Beverage,1,230,0,0,241.5,Debit Card,Dine In,5,
ORD-008425,08-07-2025 15:57,CUST5690,Rahul,52,Female,Member,Tambaram,T Nagar,Veg Wrap,Food,2,200,0,0,420,debitcard,Delivery,5,70
ORD-031924,03/20/2025 14:32,CUST5262,Meena,61,Female,Member,Tambaram,Nungambakkam,Veg Wrap,Food,1,200,20,40,168,Debit Card,Delivery,5,
ORD-005332,13-12-2024 05:55,CUST21546,Sanjay,42,Other,Regular,Chengalpattu,Porur,Chocolate Muffin,Food,1,150,10,15,141.75,Debit Card,Delivery,4,50
ORD-015600,21-08-2024 12:33,CUST16042,Karthik,28,Other,Member,Ambattur,Anna Nagar,Cheese Sandwich,Food,5,220,10,110,1039.5,Wallet,Dine In,5,59
ORD-010108,09-02-2023 16:27,CUST23173,Priya,53,Female,Walk-in,Kanchipuram,Velachery,Mocha,Beverage,1,210,20,42,176.4,Cash,Dine In,5,
ORD-036196,13-04-2025 00:11,CUST1826,Nisha,45,Female,New,Chennai,Triplicane,Latte,Beverage,1,170,0,0,178.5,UPI,Dine In,,65
ORD-034450,10/31/2025 19:47,CUST8919,Rahul,22,Female,Regular,Kanchipuram,ANNA NAGAR,Latte,Beverage,2,170,10,34,321.3,Debit Card,Take Away,4,
ORD-007656,13-01-2025 02:31,CUST7533,Vignesh,51,Other,Member,Chengalpattu,Adyar,Caramel Macchiato,Beverage,2,230,10,46,434.7,Credit Card,Delivery,3,43
ORD-013727,31-10-2025 20:44,CUST18725,Aishwarya,24,Male,Walk-in,Chennai,T Nagar,Cappuccino,Beverage,1,160,0,0,168,UPI,Delivery,5,62
ORD-045337,19-09-2023 03:56,CUST21080,Rahul,18,Male,Regular,Kanchipuram,Velachery,Chocolate Muffin,Food,1,150,15,22.5,133.88,Credit Card,Dine In,4,13
ORD-008195,28-03-2024 05:57,CUST15816,Nisha,62,Female,New,Chennai,Porur,Hazelnut Coffee,Beverage,1,220,5,11,219.45,Cash,Dine In,5,66
ORD-000668,22-02-2023 01:13,CUST7038,Arun,25,Female,Member,Tambaram,Mylapore,Latte,Beverage,1,170,10,17,160.65,Credit Card,Delivery,5,39
ORD-011603,06-09-2024 05:06,CUST6433,Meena,57,Male,Walk-in,Kanchipuram,Besant Nagar,Iced Latte,Beverage,3,180,10,54,510.3,UPI,Dine In,1,
ORD-028326,12/19/2025 22:16,CUST8202,Rohit,38,Male,New,Chennai,Mylapore,Mocha,Beverage,4,210,5,42,837.9,Wallet,Take Away,5,60
ORD-027193,22-01-2025 16:44,CUST21082,Rahul,21,Male,New,Chennai,Anna Nagar,Cold Coffee,Beverage,1,190,0,0,199.5,Debit Card,Take Away,4,36
ORD-043067,10-01-2025 12:54,CUST11981,Harish,55,Male,Walk-in,Tambaram,Nungambakkam,Latte,Beverage,2,170,20,68,285.6,Wallet,Delivery,4,
ORD-032097,14-08-2025 19:54,CUST16311,Keerthi,39,Other,Walk-in,Chengalpattu,Nungambakkam,Cheese Sandwich,Food,4,220,20,176,739.2,Debit Card,Take Away,5,60
ORD-045318,19-05-2025 18:23,CUST17711,Divya,27,Female,Regular,Ambattur,Nungambakkam,Filter Coffee,Beverage,5,90,15,67.5,401.62,Debit Card,Dine In,4,
ORD-019910,27-06-2024 02:08,CUST24471,AISHWARYA,40,Male,Regular,Chengalpattu,Anna Nagar,Veg Wrap,Food,2,200,15,60,357,UPI,Delivery,5,36
ORD-032967,13-03-2023 06:32,CUST10571,Nisha,24,Male,Member,Chennai,Besant Nagar,GREEN TEA,Beverage,1,100,0,0,105,Debit Card,Delivery,4,57
ORD-019049,26-11-2023 05:35,CUST5005,Aishwarya,45,  Female  ,Walk-in,Ambattur,Mylapore,Croissant,Food,1,130,10,13,122.85,UPI,Dine In,4,
ORD-026619,06-10-2023 09:14,CUST12453,Sanjay,35,Female,Member,TAMBARAM,Nungambakkam,Chicken Sandwich,Food,1,260,15,39,232.05,UPI,Delivery,2,24
ORD-040426,15-12-2025 08:29,CUST10916,Keerthi,41,Other,Walk-in,Chengalpattu,Nungambakkam,Blueberry Muffin,Food,4,140,15,84,499.8,Cash,Take Away,1,20
ORD-010582,11/30/2025 01:52,CUST7151,Rohit,18,Female,Walk-in,Chengalpattu,Anna Nagar,Hazelnut Coffee,Beverage,3,220,20,132,554.4,UPI,Dine In,5,
ORD-035717,25-11-2023 08:17,CUST14301,Sneha,50,Other,Walk-in,Tambaram,Triplicane,French Fries,Food,1,160,15,24,142.8,Debit Card,Dine In,,25
ORD-049306,24-06-2024 01:35,CUST12630,Keerthi,38,Other,Member,Kanchipuram,Nungambakkam,Filter Coffee,Beverage,2,90,0,0,189,UPI,Take Away,4,
ORD-026201,05-10-2023 02:41,CUST12197,Divya,31,Other,Member,Chennai,Velachery,Green Tea,Beverage,1,100,0,0,105,Credit Card,Take Away,5,
ORD-036715,20-10-2024 10:25,CUST11371,,20,Other,WALK-IN,Kanchipuram,Porur,Blueberry Muffin,Food,1,140,10,14,132.3,Debit Card,Take Away,5,
ORD-021933,24-01-2024 09:48,CUST7407,  Keerthi  ,55,Other,New,Chennai,Triplicane,Mocha,Beverage,4,210,0,0,882,Credit Card,Take Away,4,18
ORD-007022,25-03-2025 22:39,CUST22464,Priya,62,Other,Regular,Ambattur,Anna Nagar,green tea,Beverage,1,100,0,0,105,CASH,Take Away,5,23
ORD-019124,19-03-2024 12:52,CUST16138,Aishwarya,54,Male,Member,Ambattur,Adyar,Cappuccino,Beverage,3,160,10,48,453.6,Credit Card,Delivery,4,21
ORD-025330,28-09-2023 06:26,CUST11119,Rahul,27,,New,Ambattur,Mylapore,Caramel Macchiato,BEVERAGE,1,230,0,0,241.5,Cash,Delivery,5,
ORD-028822,02-04-2024 05:22,CUST22621,Meena,32,  Female  ,Regular,Chennai,Mylapore,Hazelnut Coffee,Beverage,1,220,10,22,207.9,Cash,Dine In,5,33
ORD-045666,04-04-2023 09:09,CUST7403,,50,Female,Walk-in,Ambattur,T Nagar,Americano,Beverage,1,130,0,0,136.5,Credit Card,Delivery,5,24
ORD-020653,08-09-2025 04:56,CUST4708,Monish,58,Other,Regular,Ambattur,OMR,Brownie,Food,1,150,5,7.5,149.62,Credit Card,Dine In,5,
ORD-005793,01/16/2025 05:49,CUST2593,Divya,24,Female,New,Ambattur,Velachery,Americano,Beverage,1,130,5,6.5,129.68,Cash,Delivery,5,
ORD-036645,13-01-2023 08:29,CUST15831,Harish,64,Male,Walk-in,Ambattur,Triplicane,  Chicken Sandwich  ,Food,1,260,0,0,273,Wallet,Dine In,5,
ORD-004547,02-01-2025 03:41,CUST12029,Divya,46,Other,New,Kanchipuram,Besant Nagar,French Fries,Food,1,160,15,24,142.8,Cash,Dine In,4,
ORD-036256,02-08-2023 17:29,CUST11845,Monish,27,Male,Walk-in,Kanchipuram,Anna Nagar,Cold Coffee,Beverage,1,190,20,38,159.6,UPI,Dine In,2,70
ORD-041510,07/17/2024 23:31,CUST5045,Rahul,44,Other,New,Chennai,Nungambakkam,Latte,Beverage,1,170,20,34,142.8,UPI,Dine In,3,22
ORD-038501,09-02-2024 05:40,CUST6043,Arun,19,Male,Walk-in,Tambaram,T Nagar,Croissant,Food,3,130,10,39,368.55,Credit Card,Take Away,5,47
ORD-029454,08-10-2023 18:12,CUST8707,Nisha,46,Female,Regular,Chennai,OMR,Filter Coffee,Beverage,3,90,5,13.5,269.33,UPI,Delivery,6,
ORD-020323,11-10-2023 02:30,CUST4824,Harish,62,Other,New,ambattur,Adyar,Cheese Sandwich,Food,4,220,10,88,831.6,Credit Card,Delivery,4,
ORD-022745,03-12-2024 19:26,CUST8450,Karthik,21,Male,New,Chennai,T Nagar,Cold Coffee,Beverage,1,190,10,19,179.55,Debit Card,Delivery,5,
ORD-045482,29-01-2024 06:02,CUST10052,Arun,48,OTHER,Walk-in,Kanchipuram,Porur,Masala Tea,Beverage,3,90,10,27,255.15,UPI,Take Away,4,60
ORD-019908,03-04-2025 22:21,CUST16701,Karthik,29,Other,Walk-in,Kanchipuram,T Nagar,French Fries,Food,3,160,20,96,403.2,  Wallet  ,Dine In,3,
ORD-023451,23-02-2024 02:33,CUST7807,Karthik,24,Female,Regular,Tambaram,Porur,Espresso,Beverage,3,110,20,66,277.2,Cash,Take Away,,
ORD-039260,07-08-2025 23:34,CUST10820,Meena,48,Male,Walk-in,Ambattur,Anna Nagar,Espresso,Beverage,1,110,50,55,57.75,Cash,Dine In,3,26
ORD-007737,22-08-2023 00:47,CUST10086,Vignesh,48,Male,Regular,Kanchipuram,Anna Nagar,Latte,Beverage,1,170,20,34,142.8,Wallet,Dine In,,
ORD-048881,01/14/2023 13:21,CUST6055,Sanjay,36,Male,Regular,Kanchipuram,Velachery,Chocolate Muffin,Food,2,150,0,0,315,Debit Card,Delivery,5,10
ORD-027082,07/18/2023 15:54,CUST23268,Keerthi,33,Other,Member,Ambattur,Triplicane,Iced Latte,Beverage,2,180,20,72,302.4,UPI,Delivery,5,
ORD-014409,22-04-2024 18:32,CUST15321,Sneha,55,Male,Walk-in,Chengalpattu,T Nagar,Latte,Beverage,2,170,0,0,357,UPI,Delivery,4,12
ORD-010595,05-07-2025 19:03,CUST22724,Vignesh,60,Male,New,kanchipuram,Besant Nagar,Cappuccino,Beverage,1,160,0,0,168,Debit Card,Delivery,4,
ORD-036689,23-08-2025 00:23,CUST7955,Nisha,43,Female,New,Chennai,Porur,Espresso,Beverage,3,110,10,33,311.85,Cash,Dine In,,18
ORD-018166,19-11-2025 10:55,CUST13102,Sneha,19,Female,Member,Chengalpattu,T Nagar,Americano,Beverage,2,130,10,26,245.7,Credit Card,Dine In,5,
ORD-023594,01-04-2023 07:51,CUST22666,NISHA,32,Other,Member,  Chengalpattu  ,T Nagar,Latte,Beverage,2,170,5,17,339.15,Debit Card,Take Away,,
ORD-000280,05/18/2023 06:29,CUST19679,Sneha,24,Female,Member,Ambattur,Porur,Brownie,Food,1,150,10,15,141.75,Debit Card,Dine In,5,
ORD-048082,22-01-2025 12:54,CUST16726,Karthik,55,Male,Member,Tambaram,Porur,Americano,Beverage,3,130,0,0,409.5,Cash,Dine In,4,
ORD-042032,15-03-2023 22:17,CUST19098,Arun,21,Other,Member,Tambaram,Triplicane,Croissant,Food,1,130,0,0,136.5,Wallet,Dine In,5,66
ORD-007166,28-01-2025 03:52,CUST9669,Keerthi,52,Male,New,Chennai,Velachery,Americano,Beverage,1,130,0,0,136.5,Debit Card,Take Away,,49
ORD-034583,20-04-2025 23:17,CUST19419,Keerthi,56,Other,Regular,Tambaram,OMR,Filter Coffee,Beverage,1,90,20,18,75.6,Cash,Dine In,4,59
ORD-013269,02-08-2024 00:37,CUST17272,Nisha,42,Female,Walk-in,Chengalpattu,Nungambakkam,Filter Coffee,Beverage,1,90,0,0,94.5,Debit Card,Delivery,5,
ORD-006742,05/18/2023 23:15,CUST20299,Meena,51,Female,New,Chennai,Velachery,Chocolate Muffin,Food,1,150,10,15,141.75,CREDIT CARD,Take Away,4,
ORD-003874,07/29/2024 13:21,CUST18107,Karthik,23,Female,Member,Ambattur,Anna Nagar,Latte,Beverage,1,170,10,17,160.65,Credit Card,Delivery,5,
ORD-013828,01-01-2024 07:56,CUST6892,Sanjay,53,Other,Regular,Ambattur,Besant Nagar,Filter Coffee,Beverage,1,90,5,4.5,89.78,Credit Card,Take Away,4,42
ORD-045948,28-01-2024 03:21,CUST17529,Meena,43,Other,Walk-in,Tambaram,Triplicane,Mocha,Beverage,1,210,0,0,220.5,UPI,Delivery,3,
ORD-023198,18-04-2024 18:45,CUST18688,Nisha,63,Male,New,Chengalpattu,Anna Nagar,Chocolate Muffin,Food,1,150,0,0,157.5,Credit Card,Dine In,4,
ORD-001703,12-10-2024 09:15,CUST10442,Ananya,55,Female,Walk-in,Kanchipuram,Velachery,Chocolate Muffin,FOOD,1,150,10,15,141.75,Wallet,delivery,5,66
ORD-039183,09/19/2025 03:31,CUST22234,Sneha,34,Female,Member,chengalpattu,Nungambakkam,Cappuccino,Beverage,1,160,20,32,134.4,Cash,dine in,5,
ORD-040686,01-04-2024 03:04,CUST6580,Rohit,23,Female,New,Chengalpattu,Besant Nagar,Green Tea,Beverage,3,100,15,45,267.75,UPI,Take Away,,
ORD-005003,10-08-2023 19:29,CUST4490,Divya,23,Male,Walk-in,Tambaram,  Porur  ,Croissant,Food,1,130,10,13,122.85,Wallet,Take Away,4,
ORD-018295,16-07-2025 07:10,CUST12780,Ananya,59,Male,Member,Kanchipuram,Besant Nagar,Chocolate Muffin,Food,1,150,10,15,141.75,Debit Card,Dine In,5,
ORD-006982,21-04-2025 06:24,CUST10724,Vignesh,64,Other,New,Ambattur,OMR,Chicken Sandwich,Food,1,260,15,39,232.05,Cash,Take Away,5,
ORD-022899,07-05-2023 06:24,CUST15355,Sneha,21,Male,Regular,Ambattur,Anna Nagar,Cold Coffee,Beverage,1,190,15,28.5,169.58,Cash,Delivery,10,
ORD-037029,30-11-2025 23:15,CUST7550,Sneha,20,Male,Member,Ambattur,Adyar,Latte,Beverage,1,170,15,25.5,151.73,Wallet,Delivery,1,
ORD-012900,12/20/2023 17:04,CUST8650,Rahul,64,Female,New,Chengalpattu,Adyar,Blueberry Muffin,Food,1,140,5,7,139.65,Credit Card,Take Away,5,
ORD-005228,10-06-2024 09:16,CUST21546,Meena,22,Other,Member,CHENGALPATTU,Adyar,Mocha,Beverage,2,210,0,0,441,Credit Card,Dine In,5,
ORD-000540,07-08-2023 01:58,CUST22289,Sanjay,31,Female,Regular,Ambattur,Mylapore,Hazelnut Coffee,Beverage,2,220,0,0,462,Cash,Delivery,5,
ORD-008857,05-12-2025 07:32,CUST10815,Nisha,18,Female,New,Tambaram,Mylapore,Caramel Macchiato,Beverage,1,230,15,34.5,205.28,Wallet,Delivery,4,
ORD-032892,31-08-2025 02:17,CUST3579,Harish,41,Other,Regular,Chennai,Velachery,Cold Coffee,Beverage,2,190,27,102.6,291.27,Credit Card,Dine In,,50
ORD-048925,10-06-2024 19:49,CUST16460,Meena,48,Male,Regular,Chengalpattu,Velachery,French Fries,Food,1,160,10,16,151.2,Cash,Dine In,5,
ORD-016696,03-04-2025 16:36,CUST7849,Aishwarya,44,Female,Walk-in,Chengalpattu,Nungambakkam,Croissant,Food,4,130,0,0,546,Wallet,Take Away,4,
ORD-037712,10-12-2024 02:18,CUST3045,Harish,40,Female,Walk-in,Chennai,T Nagar,Chocolate Muffin,Food,1,150,15,22.5,133.88,Credit card ,Take Away,5,70
ORD-020059,09-01-2025 12:48,CUST11845,HARISH,48,Female,Member,Tambaram,T Nagar,Cold Coffee,Beverage,5,190,0,0,997.5,Debit Card,Delivery,5,57
ORD-030602,30-11-2025 12:37,CUST20897,Rohit,26,Male,Member,Ambattur,Mylapore,Latte,Beverage,3,170,5,25.5,508.73,wallet,Take Away,3,66
ORD-036635,28-03-2023 13:15,CUST4144,Aishwarya,29,Male,Member,Chengalpattu,Porur,Chicken Sandwich,Food,3,260,20,156,655.2,Debit Card,Take Away,,18
ORD-045795,12/23/2024 16:38,CUST2640,Ananya,25,Female,Member,Kanchipuram,OMR,Hazelnut Coffee,Beverage,1,220,15,33,196.35,UPI,Take Away,,
ORD-044246,16-01-2025 20:40,CUST12612,Karthik,60,Other,Walk-in,Chengalpattu,Nungambakkam,Cappuccino,Beverage,1,160,10,16,151.2,credit card,Dine In,1,68
ORD-019153,30-09-2023 01:51,CUST21673,Rohit,27,Male,Member,Kanchipuram,Anna Nagar,Cold Coffee,Beverage,1,190,0,0,199.5,Cash,Take Away,1,20
ORD-008401,11-03-2024 05:07,CUST1696,Monish,60,Other,Member,Chennai,Porur,Veg Wrap,Food,2,200,5,20,399,Credit Card,Delivery,5,
ORD-016777,07-05-2025 13:00,CUST12850,Priya,48,Female,MEMBER,Tambaram,Nungambakkam,Blueberry Muffin,Food,1,140,20,28,117.6,Wallet,Take Away,2,
ORD-042865,03/15/2023 06:52,CUST13011,Nisha,21,Female,New,Kanchipuram,Triplicane,Filter Coffee,Beverage,1,90,15,13.5,80.33,Debit Card,Dine In,5,
ORD-046763,24-01-2025 21:42,CUST13354,Nisha,18,  Male  ,Member,Kanchipuram,T Nagar,Espresso,Beverage,1,110,20,22,92.4,Wallet,Dine In,5,
ORD-046299,17-01-2025 11:17,CUST8660,Keerthi,62,Other,New,,Mylapore,Americano,Beverage,1,130,5,6.5,129.68,Debit Card,Take Away,5,12
ORD-013270,04-06-2023 09:04,CUST4839,Karthik,31,Male,Regular,Tambaram,Mylapore,Brownie,Food,1,150,0,0,157.5,Debit Card,Delivery,4,
ORD-001997,06-04-2024 15:48,CUST3420,Sanjay,7,Male,New,Kanchipuram,Besant Nagar,french fries ,Food,1,160,0,0,168,Debit Card,Take Away,4,40
ORD-000386,28-08-2025 23:00,CUST2436,Meena,24,Other,New,Kanchipuram,Anna Nagar,Chicken Sandwich,Food,2,260,10,52,491.4,credit card,Take Away,1,
ORD-014130,10-11-2023 22:34,CUST14328,Priya,33,Female,Regular,Ambattur,nungambakkam,French Fries,Food,2,160,0,0,336,Wallet,Dine In,4,
ORD-020835,25-03-2023 12:24,CUST17332,  Sanjay  ,55,Male,Member,Tambaram,Mylapore,Croissant,Food,2,130,10,26,245.7,Credit Card,Dine In,4,
ORD-006231,29-02-2024 04:21,CUST5836,Monish,62,Male,Member,Chengalpattu,Nungambakkam,Caramel Macchiato,Beverage,3,230,15,103.5,615.83,Credit Card,Take Away,5,
ORD-036323,05-11-2024 04:07,CUST3641,Monish,18,Female,Regular,Chennai,Anna Nagar,Hazelnut Coffee,Beverage,2,220,0,0,462,Wallet,Dine In,5,9
ORD-042658,07-03-2025 21:16,CUST21963,Sanjay,35,Male,Member,Ambattur,Porur,ICED LATTE,Beverage,4,180,0,0,756,Debit Card,Delivery,4,35
ORD-023621,23-04-2023 15:30,CUST13388,ROHIT,62,Female,Member,Kanchipuram,Porur,Brownie,Food,2,150,10,30,283.5,Credit Card,Dine In,4,
ORD-012581,09-06-2025 19:17,CUST17410,Sneha,57,Other,Walk-in,Chennai,Velachery,Filter Coffee,Beverage,4,90,10,36,340.2,Debit Card,Dine In,4,
ORD-018615,08-09-2024 16:07,CUST24961,Nisha,28,Male,Walk-in,Ambattur,Mylapore,Americano,Beverage,1,130,10,13,122.85,UPI,Dine In,5,26
ORD-037890,24-05-2024 10:19,CUST21085,Meena,32,Other,Regular,Chengalpattu,Nungambakkam,Espresso,Beverage,2,110,0,0,231,Wallet,DELIVERY,5,63
ORD-026294,03-12-2023 22:43,CUST22477,HARISH,45,Male,Walk-in,Chengalpattu,Velachery,Chocolate Muffin,Food,2,150,10,30,283.5,Debit Card,Take Away,5,
ORD-008615,23-08-2023 20:10,CUST16850,Rahul,25,Female,Regular,Kanchipuram,Triplicane,Espresso,Beverage,2,110,10,22,207.9,,Dine In,5,
ORD-034782,02-07-2025 01:10,CUST12288,Sanjay,47,Male,Regular,Chengalpattu,Anna Nagar,Latte,Beverage,2,170,15,51,303.45,Wallet,Delivery,4,
ORD-032874,08-04-2023 12:24,CUST7208,Ananya,64,Male,Walk-in,Tambaram,Besant Nagar,Filter Coffee,Beverage,1,90,10,9,85.05,Cash,Dine In,5,
ORD-031203,27-09-2024 05:14,CUST21222,Harish,34,Female,Member,Tambaram,Porur,Caramel Macchiato,Beverage,1,230,0,0,241.5,Wallet,Dine In,4,
ORD-042252,07-08-2023 01:13,CUST4366,Keerthi,28,Male,Member,Chengalpattu,Velachery,Green Tea,Beverage,3,100,10,30,283.5,wallet,Take Away,4,31
ORD-024473,03/23/2023 10:40,CUST6062,Sneha,33,Other,Walk-in,  Chennai  ,Triplicane,Americano,Beverage,1,130,10,13,122.85,CASH,Take Away,,46
ORD-025905,15-08-2024 14:51,CUST14608,Nisha,53,,Member,kanchipuram,Velachery,Chicken Sandwich,Food,1,260,0,0,273,UPI,Take Away,4,11
ORD-024073,07-04-2023 06:25,CUST19777,Nisha,62,Female,New,Tambaram,Triplicane,Filter Coffee,Beverage,2,90,0,0,189,UPI,Dine In,5,
ORD-003674,25-02-2025 13:55,CUST12530,Rahul,41,Male,new,Ambattur,T Nagar,Hazelnut Coffee,Beverage,3,220,0,0,693,DC,Delivery,3,
ORD-033238,10-04-2025 04:11,CUST14223,Rohit,54,Other,Regular,Chennai,OMR,Masala Tea,Beverage,1,90,10,9,85.05,UPI,Delivery,,
ORD-005819,03-07-2024 18:27,CUST1176,Vignesh,35,Other,Walk-in,Tambaram,Anna Nagar,Cappuccino,BEVERAGE,1,160,0,0,168,UPI,Delivery,,38
ORD-004159,26-12-2024 23:48,CUST10742,Ananya,54,Female,New,Tambaram,Besant Nagar,Veg Wrap,Food,1,200,10,20,189,Debit Card,Take Away,5,
ORD-038446,09-04-2023 11:26,CUST4192,Arun,21,Female,Regular,Chengalpattu,Nungambakkam,Cappuccino,Beverage,2,160,20,64,268.8,Debit Card,Take Away,,
ORD-008049,10/16/2024 04:25,CUST4817,Ananya,47,Other,Regular,Chengalpattu,Mylapore,Espresso,Beverage,5,110,0,0,577.5,Cash,Delivery,5,57
ORD-026487,01-04-2023 00:32,CUST19643,Monish,50,Female,Regular,Tambaram,  Porur  ,Caramel Macchiato,Beverage,1,230,0,0,241.5,Wallet,Delivery,,
ORD-020617,08-10-2024 16:31,CUST2497,Sanjay,47,Female,Member,Chennai,Velachery,Chicken Sandwich,Food,1,260,20,52,218.4,Cash,Take Away,,
ORD-008493,24-08-2025 19:19,CUST23086,Keerthi,43,Male,Walk-in,Tambaram,Porur,Blueberry Muffin,Food,1,140,20,28,117.6,Cash,Dine In,5,51
ORD-020458,28-02-2025 10:54,CUST13190,Sneha,21,  Female  ,Walk-in,Chengalpattu,Besant Nagar,Mocha,Beverage,2,210,15,63,374.85,Paytm,Delivery,5,36
ORD-019505,23-12-2025 17:18,CUST23596,Rahul,41,Other,New,Chengalpattu,T Nagar,Chicken Sandwich,Food,1,260,15,39,232.05,UPI,Take Away,5,
ORD-015241,17-05-2023 21:59,CUST16832,Monish,19,Female,New,Ambattur,Triplicane,Croissant,Food,3,130,15,58.5,348.07,Credit Card,Delivery,5,9
ORD-017940,07/24/2025 03:29,CUST21427,Divya,60,Female,Regular,Ambattur,Triplicane,Veg Wrap,Food,3,200,20,120,504,Cash,Delivery,4,
ORD-008417,01/27/2023 17:09,CUST15429,Sneha,40,Male,Regular,Chennai,Nungambakkam,Cheese Sandwich,Food,2,220,20,88,369.6,UPI,Delivery,2,51
ORD-009622,11-06-2025 04:16,CUST11357,Nisha,38,Female,Member,Chengalpattu,T Nagar,Cappuccino,Beverage,1,160,0,0,168,Credit Card,Take Away,,
